location,distance(kpc),SMA(au),eccentricity,m1/m_sun,m2/m_sun,SNR
ngc6779_ejected,9.7,1.438574608,0.711454936,14.693441,19.514065,1.70479e-06
ngc6712_ejected,6.4,1.761377659,0.780731775,13.275837,15.449862,1.70307e-06
ngc4833_ejected,5.7,1.707396485,0.601428235,24.874981,30.416371,1.70305e-06
ngc6453_ejected,10.5,2.213005173,0.746526554,42.740343,16.705765,1.7006e-06
pal_11_ejected,11.9,0.792689813,0.283698438,22.268883,24.074142,1.69911e-06
ngc5286_ejected,11.3,0.459947283,0.160995916,14.187055,10.950037,1.69897e-06
ngc6638_ejected,7.8,1.991494606,0.798487575,15.451831,17.387605,1.69267e-06
ngc6229_ejected,28.3,0.564378752,0.189557866,20.22793,22.609734,1.68983e-06
pal_10_ejected,10.6,5.133190318,0.934240119,17.557786,18.648008,1.67975e-06
ngc6254_ejected,4.1,1.486826998,0.702003544,11.990627,16.550054,1.67482e-06
ngc3201_ejected,4.9,1.190660891,0.505456375,16.974269,23.459,1.64789e-06
ngc2298_ejected,10.4,1.844994257,0.784813094,15.836341,18.693756,1.64611e-06
ngc5946_ejected,11.9,1.384286116,0.765402997,12.793218,13.440909,1.6402e-06
ngc4590_ejected,9.9,1.336857147,0.670626799,14.142919,22.137478,1.63866e-06
ngc6144_ejected,9.8,1.291968298,0.502734435,26.646916,29.597057,1.6361e-06
ngc4833_ejected,5.7,3.164778534,0.798027063,29.556424,28.54379,1.63307e-06
ngc6723_ejected,8.2,1.878343501,0.807793644,14.303114,14.207869,1.627e-06
Liller1_ejected,10.2,0.533952194,0.4978276,7.5052752,8.3243945,1.62496e-06
terzan5_ejected,4.9,2.134123853,0.857238847,7.9234846,12.747063,1.62083e-06
ngc6981_ejected,16.2,0.966665215,0.473603712,32.242352,15.479525,1.60876e-06
ngc6584_ejected,12.5,1.036780334,0.61568426,16.890272,14.971907,1.60734e-06
ngc5466_ejected,16.3,2.27032779,0.834319317,19.366606,19.182495,1.6049e-06
ngc6723_ejected,8.2,0.914712813,0.316927588,17.127678,31.347172,1.6011e-06
IC4499_ejected,17.6,1.857672341,0.816891354,14.363208,19.040991,1.58895e-06
Eridanus_ejected,78.0,8.780917073,0.979920447,16.308188,17.228587,1.57567e-06
IC4499_ejected,17.6,2.165657832,0.821506446,16.848326,23.595158,1.56897e-06
terzan2_ejected,8.9,0.873459005,0.618670138,7.7039681,14.940274,1.5604e-06
ngc6144_ejected,9.8,1.304861482,0.449605653,35.328553,28.534854,1.55867e-06
ngc6809_ejected,5.1,2.496173051,0.738023083,29.314116,24.666991,1.55688e-06
ngc5824_ejected,32.2,0.461568795,0.166946917,16.455773,16.949303,1.54382e-06
ngc6638_ejected,7.8,1.522617867,0.721841653,15.597089,16.378065,1.53563e-06
ngc7099_ejected,7.7,0.830653448,0.394963739,17.612718,16.520726,1.52956e-06
ngc7006_ejected,39.5,1.234055365,0.710689574,16.711048,24.301601,1.52104e-06
ngc5053_ejected,16.0,4.079058349,0.926019496,15.688633,17.122891,1.49997e-06
ngc7006_ejected,39.5,0.980994075,0.687039528,16.78566,15.056738,1.4972e-06
ngc5634_ejected,24.6,0.975960045,0.500068413,19.901023,29.160255,1.49707e-06
ngc6723_ejected,8.2,1.977460629,0.657780862,32.28725,28.609889,1.49338e-06
IC4499_ejected,17.6,2.630568324,0.874306053,16.964715,17.109186,1.49092e-06
ngc6584_ejected,12.5,1.881129218,0.808342496,15.041308,16.534423,1.48992e-06
ngc5897_ejected,12.4,1.66490271,0.490438122,48.850501,38.989773,1.48363e-06
ngc6496_ejected,10.9,0.972622395,0.557873726,15.1463,17.086684,1.48109e-06
ngc6496_ejected,10.9,1.340229851,0.632737785,19.85809,21.034161,1.47499e-06
ngc6362_ejected,7.2,2.48335521,0.83166787,16.667548,17.241,1.46988e-06
ngc5694_ejected,33.0,0.661840839,0.515593045,14.662258,14.15777,1.46956e-06
IC1276_ejected,8.9,1.104021982,0.559326954,18.219438,17.920777,1.46655e-06
ngc6584_ejected,12.5,1.367614846,0.699017279,17.123262,17.16264,1.4604e-06
ngc1261_ejected,15.2,0.773789793,0.448544645,17.624722,15.70138,1.44946e-06
ngc6229_ejected,28.3,0.757283327,0.570376163,14.855323,13.892625,1.4478e-06
ngc5946_ejected,11.9,0.538422731,0.265325607,12.309689,13.512682,1.43803e-06
ngc6584_ejected,12.5,0.800210657,0.397321557,14.227735,22.971253,1.42843e-06
ngc6333_ejected,8.1,1.984689504,0.767449936,19.706823,17.681839,1.42611e-06
ngc7006_ejected,39.5,1.016486111,0.728709079,12.02105,15.809513,1.42176e-06
ngc6584_ejected,12.5,1.551508854,0.749411514,15.427405,17.213114,1.41786e-06
pal_3_ejected,86.7,8.780917073,0.979920447,16.308188,17.228587,1.41756e-06
Liller1_ejected,10.2,0.43198608,0.334068535,7.6221638,8.1195853,1.41566e-06
ngc6284_ejected,13.8,1.384286116,0.765402997,12.793218,13.440909,1.41438e-06
ngc6723_ejected,8.2,1.585979496,0.718385761,16.944931,17.124626,1.40909e-06
ngc6287_ejected,8.2,1.984689504,0.767449936,19.706823,17.681839,1.40872e-06
ngc7006_ejected,39.5,1.415609483,0.720294878,21.434794,25.082532,1.40681e-06
ngc7006_ejected,39.5,0.660730425,0.483108232,16.634401,15.827973,1.40538e-06
ngc6712_ejected,6.4,1.905882762,0.782427186,13.635327,16.453231,1.40086e-06
ngc6838_ejected,3.6,1.419136059,0.637426227,13.700847,16.975264,1.39427e-06
ngc6356_ejected,13.8,0.459947283,0.160995916,14.187055,10.950037,1.39118e-06
IC1276_ejected,8.9,1.582428415,0.708772547,17.588354,18.539964,1.38755e-06
ngc6229_ejected,28.3,0.805361363,0.577947269,16.676796,13.681181,1.37377e-06
ngc4372_ejected,4.6,1.357588142,0.575171383,17.898677,19.443801,1.36781e-06
Djor1_ejected,8.8,1.300145078,0.460498293,29.718304,27.694562,1.36722e-06
ngc3201_ejected,4.9,0.885784854,0.397341943,15.58356,15.757879,1.36584e-06
ngc6333_ejected,8.1,0.931612118,0.449166932,18.709983,16.570122,1.36304e-06
Pyxis_ejected,34.9,2.372927748,0.874093334,15.223428,20.218949,1.35498e-06
ngc6712_ejected,6.4,0.749826905,0.269895212,14.531627,19.316478,1.34818e-06
ngc6287_ejected,8.2,0.931612118,0.449166932,18.709983,16.570122,1.34642e-06
Djor1_ejected,8.8,1.352759449,0.306401329,41.895284,40.5,1.34356e-06
ngc5053_ejected,16.0,2.246319248,0.696178089,40.5,34.898146,1.34309e-06
IC1276_ejected,8.9,2.198582211,0.798445196,18.602563,18.15973,1.34223e-06
ngc6333_ejected,8.1,0.908668858,0.540554747,13.384138,13.62842,1.3346e-06
ngc6144_ejected,9.8,1.104021982,0.559326954,18.219438,17.920777,1.33187e-06
ngc5634_ejected,24.6,1.129358265,0.557794506,29.216712,21.007836,1.33159e-06
ngc6838_ejected,3.6,1.716219238,0.648631133,15.22543,23.598635,1.32976e-06
ngc6723_ejected,8.2,1.761377659,0.780731775,13.275837,15.449862,1.32922e-06
ngc6362_ejected,7.2,6.806294169,0.948514532,16.156938,17.231483,1.32532e-06
UKS1_ejected,7.2,2.762585567,0.868511175,14.913841,13.426969,1.32424e-06
ngc3201_ejected,4.9,1.32741051,0.489326037,16.198337,30.941754,1.31936e-06
ngc6287_ejected,8.2,0.908668858,0.540554747,13.384138,13.62842,1.31833e-06
pal_11_ejected,11.9,1.769752364,0.747543919,18.488673,19.860218,1.30982e-06
ngc1904_ejected,12.2,0.412686505,0.085762106,9.1990493,13.460151,1.30794e-06
ngc288_ejected,8.1,2.48335521,0.83166787,16.667548,17.241,1.30656e-06
ngc5897_ejected,12.4,1.387704488,0.254704326,40.5,64.044906,1.30445e-06
Djor1_ejected,8.8,1.492538347,0.685543756,16.615324,18.955793,1.29139e-06
IC1276_ejected,8.9,1.690183929,0.732389321,17.524286,17.49949,1.28739e-06
ngc1261_ejected,15.2,1.407326626,0.758950103,11.624631,16.399227,1.28277e-06
pal_4_ejected,96.2,8.780917073,0.979920447,16.308188,17.228587,1.27757e-06
ngc4590_ejected,9.9,2.662794423,0.855997184,16.91967,15.814891,1.27583e-06
ngc6218_ejected,5.4,1.486826998,0.702003544,11.990627,16.550054,1.27162e-06
Ton2_ejected,8.2,1.719618931,0.468216081,40.5,40.5,1.26296e-06
ngc6144_ejected,9.8,1.582428415,0.708772547,17.588354,18.539964,1.26012e-06
UKS1_ejected,7.2,6.011169303,0.943972181,15.58485,14.817822,1.25782e-06
ngc6235_ejected,9.4,2.224253933,0.798908708,18.052808,19.101466,1.2556e-06
pal_11_ejected,11.9,1.373983486,0.719062053,13.567166,16.312292,1.25327e-06
Ton2_ejected,8.2,0.915135885,0.232536304,20.704325,30.342239,1.25211e-06
ngc6934_ejected,14.4,1.115573485,0.622674006,16.444812,17.010162,1.24713e-06
ngc5466_ejected,16.3,1.618996805,0.627827712,29.359787,29.486987,1.24609e-06
ngc4372_ejected,4.6,1.504813581,0.659111919,14.916161,17.284875,1.24491e-06
ngc6981_ejected,16.2,1.036780334,0.61568426,16.890272,14.971907,1.24023e-06
ngc6284_ejected,13.8,0.538422731,0.265325607,12.309689,13.512682,1.24004e-06
ngc5024_ejected,18.1,0.860252154,0.54589839,16.432668,14.377955,1.23809e-06
ngc6229_ejected,28.3,0.72434552,0.515065101,13.29925,16.509359,1.22739e-06
ngc6496_ejected,10.9,1.878343501,0.807793644,14.303114,14.207869,1.22398e-06
terzan6_ejected,7.1,1.800380112,0.740267496,16.719626,17.263631,1.22164e-06
ngc6638_ejected,7.8,1.770156102,0.751002215,17.008786,15.41066,1.2211e-06
ngc6144_ejected,9.8,2.198582211,0.798445196,18.602563,18.15973,1.21896e-06
pal_6_ejected,6.2,0.612416541,0.481869769,8.1942234,7.5566075,1.21381e-06
ngc6397_ejected,2.2,1.978144084,0.667328239,18.359957,18.395857,1.21149e-06
ngc4590_ejected,9.9,0.783853901,0.386153081,13.494195,18.861754,1.20973e-06
ngc6540_ejected,3.4,1.176703118,0.406852927,19.819799,20.202069,1.20621e-06
ngc6496_ejected,10.9,0.914712813,0.316927588,17.127678,31.347172,1.2045e-06
IC4499_ejected,17.6,1.193019671,0.676469791,15.011604,17.087669,1.19425e-06
ngc6544_ejected,2.4,0.938295729,0.269988016,16.282097,16.909303,1.18828e-06
ngc6642_ejected,7.3,1.800380112,0.740267496,16.719626,17.263631,1.18817e-06
ngc6712_ejected,6.4,2.762247889,0.805746411,17.234684,25.871215,1.17975e-06
IC4499_ejected,17.6,2.474006148,0.828717777,19.80211,22.636769,1.1785e-06
ngc288_ejected,8.1,6.806294169,0.948514532,16.156938,17.231483,1.17806e-06
ngc7099_ejected,7.7,0.695316456,0.084311915,19.245604,21.136507,1.17187e-06
ngc6144_ejected,9.8,1.690183929,0.732389321,17.524286,17.49949,1.16916e-06
ngc7006_ejected,39.5,0.703745642,0.534294642,14.232399,15.340587,1.16643e-06
ngc6717_ejected,6.6,0.783250979,0.332456466,16.854724,14.202538,1.16445e-06
ngc5466_ejected,16.3,1.112714347,0.420751825,27.679594,29.690633,1.16012e-06
ngc6584_ejected,12.5,0.885532373,0.480233026,17.373407,15.777792,1.1588e-06
ngc6981_ejected,16.2,1.881129218,0.808342496,15.041308,16.534423,1.14963e-06
UKS1_ejected,7.2,0.976016795,0.537115524,12.250351,15.641377,1.13523e-06
pal_14_ejected,69.8,2.170844024,0.853935444,16.969035,27.270658,1.13206e-06
ngc6715_ejected,25.4,0.859126411,0.443785388,23.942995,18.773153,1.12984e-06
ngc6981_ejected,16.2,1.367614846,0.699017279,17.123262,17.16264,1.12685e-06
ngc6496_ejected,10.9,1.977460629,0.657780862,32.28725,28.609889,1.12346e-06
ngc6779_ejected,9.7,0.874277822,0.374866968,17.884489,19.428915,1.11566e-06
ngc6528_ejected,7.0,0.609875733,0.487792923,7.5150908,8.0821306,1.11235e-06
ngc6934_ejected,14.4,1.876138662,0.824545058,14.377293,12.535982,1.10625e-06
ngc4833_ejected,5.7,1.357588142,0.575171383,17.898677,19.443801,1.10384e-06
terzan6_ejected,7.1,1.140467478,0.612958579,12.843727,14.797542,1.10226e-06
ngc6981_ejected,16.2,0.800210657,0.397321557,14.227735,22.971253,1.10219e-06
ngc1261_ejected,15.2,1.539573129,0.744452323,15.376826,17.072359,1.09766e-06
ngc6981_ejected,16.2,1.551508854,0.749411514,15.427405,17.213114,1.09403e-06
ngc6723_ejected,8.2,1.905882762,0.782427186,13.635327,16.453231,1.09336e-06
IC1276_ejected,8.9,2.192847322,0.773838909,18.451407,21.139495,1.08678e-06
ngc6864_ejected,17.7,0.459947283,0.160995916,14.187055,10.950037,1.08465e-06
ngc7006_ejected,39.5,0.486924888,0.123649039,14.372464,22.910232,1.08028e-06
ngc6809_ejected,5.1,1.067498816,0.255829144,29.135137,21.421967,1.07637e-06
ngc3201_ejected,4.9,1.113405815,0.501048144,17.884685,14.463831,1.07524e-06
ngc6553_ejected,4.1,0.845360132,0.593546692,8.2525934,7.6174422,1.07518e-06
ngc6838_ejected,3.6,1.640369577,0.337522921,41.965555,31.619847,1.07321e-06
ngc6642_ejected,7.3,1.140467478,0.612958579,12.843727,14.797542,1.07206e-06
ngc6749_ejected,9.7,1.719618931,0.468216081,40.5,40.5,1.06765e-06
ngc5024_ejected,18.1,0.533316498,0.162452337,16.144671,14.869481,1.06333e-06
ngc6496_ejected,10.9,1.585979496,0.718385761,16.944931,17.124626,1.06005e-06
ngc6749_ejected,9.7,0.915135885,0.232536304,20.704325,30.342239,1.05848e-06
ngc7099_ejected,7.7,0.970348292,0.528895707,14.366379,13.712129,1.05451e-06
ngc6723_ejected,8.2,0.749826905,0.269895212,14.531627,19.316478,1.05224e-06
ngc6712_ejected,6.4,2.030404236,0.781586551,17.396969,13.072057,1.05223e-06
ngc4372_ejected,4.6,1.333203455,0.281974397,29.316944,34.609038,1.04472e-06
ngc6235_ejected,9.4,1.867726302,0.748669751,14.969856,20.972258,1.03113e-06
ngc2298_ejected,10.4,1.509249263,0.741187956,13.461752,14.457024,1.03002e-06
ngc6229_ejected,28.3,0.504019862,0.198241051,16.206105,14.489226,1.02181e-06
Eridanus_ejected,78.0,2.170844024,0.853935444,16.969035,27.270658,1.01305e-06
pal_8_ejected,11.7,2.224253933,0.798908708,18.052808,19.101466,1.00877e-06
ngc6342_ejected,8.6,1.800380112,0.740267496,16.719626,17.263631,1.00856e-06
ngc4833_ejected,5.7,1.504813581,0.659111919,14.916161,17.284875,1.00467e-06
ngc4590_ejected,9.9,1.583823015,0.684006936,16.602231,20.949592,1.00381e-06
IC1276_ejected,8.9,2.26382671,0.530004729,35.98397,66.090078,1.00046e-06
ngc6496_ejected,10.9,1.761377659,0.780731775,13.275837,15.449862,9.99967e-07
ngc6101_ejected,14.7,0.857207941,0.140000894,28.859984,30.042619,9.97498e-07
ngc6558_ejected,8.7,1.800380112,0.740267496,16.719626,17.263631,9.9697e-07
ngc6760_ejected,6.9,1.486826998,0.702003544,11.990627,16.550054,9.95184e-07
ngc6712_ejected,6.4,0.924250168,0.38047657,17.135506,16.759758,9.8725e-07
ngc6144_ejected,9.8,2.192847322,0.773838909,18.451407,21.139495,9.86976e-07
Rup106_ejected,20.3,2.546227634,0.848483374,16.811958,20.92852,9.85957e-07
ngc6229_ejected,28.3,0.933062884,0.600402077,15.150163,16.527172,9.84375e-07
ngc5927_ejected,7.0,1.486826998,0.702003544,11.990627,16.550054,9.80967e-07
ngc4590_ejected,9.9,1.707396485,0.601428235,24.874981,30.416371,9.80546e-07
ngc6638_ejected,7.8,3.467439816,0.890043688,13.818458,15.751053,9.73849e-07
ngc6254_ejected,4.1,4.253919961,0.765539907,41.1543,41.676678,9.73482e-07
ngc7006_ejected,39.5,1.26575009,0.738401869,17.122913,15.286166,9.68698e-07
ngc6638_ejected,7.8,1.504740911,0.671113585,18.061741,15.493948,9.68213e-07
ngc6712_ejected,6.4,0.866621789,0.29013497,19.109379,17.177174,9.68136e-07
ngc6652_ejected,9.0,1.800380112,0.740267496,16.719626,17.263631,9.63737e-07
ngc5897_ejected,12.4,1.512500096,0.679897735,19.727354,17.839772,9.58715e-07
ngc4147_ejected,18.3,0.79569209,0.501769669,14.606918,13.769319,9.40541e-07
ngc4590_ejected,9.9,3.164778534,0.798027063,29.556424,28.54379,9.40254e-07
pal_5_ejected,21.8,3.71623136,0.918562572,17.126499,13.658175,9.3873e-07
ngc5053_ejected,16.0,1.968641377,0.587211476,40.5,40.5,9.37241e-07
ngc6528_ejected,7.0,0.678559362,0.374669705,7.7710477,15.035468,9.34476e-07
terzan7_ejected,21.9,3.71623136,0.918562572,17.126499,13.658175,9.34444e-07
ngc6544_ejected,2.4,11.05348568,0.960223519,16.396153,15.167282,9.31101e-07
ngc6229_ejected,28.3,0.574671312,0.243398835,16.707709,16.885297,9.29643e-07
ngc6171_ejected,6.0,1.08948498,0.476961545,16.980158,16.624703,9.22797e-07
ngc6809_ejected,5.1,1.670380553,0.677926615,17.963381,14.979476,9.21875e-07
ngc3201_ejected,4.9,1.638949746,0.659713138,17.020242,16.757828,9.21812e-07
ngc6723_ejected,8.2,2.762247889,0.805746411,17.234684,25.871215,9.20784e-07
ngc7006_ejected,39.5,1.189056128,0.766411507,13.654942,11.698298,9.19386e-07
ngc6779_ejected,9.7,0.920261776,0.409966782,16.496803,18.82067,9.19331e-07
ngc6535_ejected,6.6,1.202039154,0.550986054,16.445622,16.628176,9.19195e-07
terzan8_ejected,24.8,4.648285677,0.934733161,19.182034,14.492469,9.18151e-07
IC4499_ejected,17.6,1.832107188,0.547336636,41.97894,41.560974,9.16507e-07
pal_3_ejected,86.7,2.170844024,0.853935444,16.969035,27.270658,9.11396e-07
Ton2_ejected,8.2,2.527942132,0.771217546,23.812458,21.799886,9.11383e-07
ngc6235_ejected,9.4,3.401510588,0.772283887,40.96683,32.269786,9.11203e-07
ngc6342_ejected,8.6,1.140467478,0.612958579,12.843727,14.797542,9.10005e-07
ngc6144_ejected,9.8,2.26382671,0.530004729,35.98397,66.090078,9.08578e-07
terzan3_ejected,25.2,4.648285677,0.934733161,19.182034,14.492469,9.03577e-07
Djor1_ejected,8.8,2.809978171,0.75779761,28.354792,29.763272,9.00827e-07
ngc6558_ejected,8.7,1.140467478,0.612958579,12.843727,14.797542,8.99545e-07
Rup106_ejected,20.3,1.727454769,0.610203987,25.619138,41.860457,8.98693e-07
terzan6_ejected,7.1,1.141367036,0.552444275,15.601213,15.406393,8.9749e-07
ngc6638_ejected,7.8,1.911077651,0.665443312,24.512276,22.837839,8.94625e-07
ngc5466_ejected,16.3,0.955259562,0.349768641,28.920004,20.372159,8.94434e-07
ngc6981_ejected,16.2,0.885532373,0.480233026,17.373407,15.777792,8.94134e-07
pal_11_ejected,11.9,2.48335521,0.83166787,16.667548,17.241,8.89338e-07
ngc7099_ejected,7.7,0.761583171,0.392193832,10.918138,14.810042,8.85408e-07
ngc6362_ejected,7.2,1.659001799,0.630003414,21.359005,21.015563,8.85307e-07
ngc5466_ejected,16.3,3.04795972,0.836766475,22.842066,25.456118,8.74188e-07
terzan6_ejected,7.1,0.961470979,0.399829507,16.272281,18.09041,8.73395e-07
ngc6642_ejected,7.3,1.141367036,0.552444275,15.601213,15.406393,8.72901e-07
ngc6652_ejected,9.0,1.140467478,0.612958579,12.843727,14.797542,8.6956e-07
ngc6101_ejected,14.7,2.937452433,0.818831084,21.788392,28.640609,8.62745e-07
ngc6535_ejected,6.6,1.214903355,0.328872685,25.054131,28.979317,8.59865e-07
ngc5024_ejected,18.1,0.504679715,0.037988416,14.864907,16.91447,8.57901e-07
Djor1_ejected,8.8,0.885130627,0.08567246,25.723971,28.522691,8.55605e-07
ngc6642_ejected,7.3,0.961470979,0.399829507,16.272281,18.09041,8.49466e-07
ngc6101_ejected,14.7,2.569491299,0.837834906,17.712137,18.034024,8.43884e-07
ngc6366_ejected,3.4,1.756497236,0.711625473,13.622533,12.894468,8.43469e-07
ngc4833_ejected,5.7,1.333203455,0.281974397,29.316944,34.609038,8.43105e-07
ngc7492_ejected,24.3,3.71623136,0.918562572,17.126499,13.658175,8.42153e-07
ngc5897_ejected,12.4,3.649289763,0.782831869,40.5,40.5,8.41421e-07
terzan6_ejected,7.1,2.383624675,0.80145015,16.438791,16.344785,8.39725e-07
ngc5024_ejected,18.1,0.68344678,0.316712524,16.462958,15.732872,8.35667e-07
ngc6809_ejected,5.1,1.00652769,0.409880517,15.361214,16.665254,8.33716e-07
ngc6584_ejected,12.5,1.634277178,0.752757657,13.757858,15.656572,8.33113e-07
ngc6779_ejected,9.7,3.256006061,0.81782446,24.228662,26.802648,8.28926e-07
pal_8_ejected,11.7,1.867726302,0.748669751,14.969856,20.972258,8.28429e-07
ngc6496_ejected,10.9,1.905882762,0.782427186,13.635327,16.453231,8.22524e-07
pal_4_ejected,96.2,2.170844024,0.853935444,16.969035,27.270658,8.21393e-07
ngc6723_ejected,8.2,2.030404236,0.781586551,17.396969,13.072057,8.21252e-07
ngc6642_ejected,7.3,2.383624675,0.80145015,16.438791,16.344785,8.16719e-07
ngc6293_ejected,8.6,0.763341532,0.16248697,21.136147,17.335944,8.16025e-07
ngc6352_ejected,5.3,1.29491282,0.660321709,11.474433,12.030963,8.07918e-07
pal_11_ejected,11.9,6.806294169,0.948514532,16.156938,17.231483,8.01873e-07
ngc7006_ejected,39.5,1.512531828,0.788082921,14.827864,15.756741,8.01222e-07
ngc2298_ejected,10.4,3.794418012,0.792807252,34.396328,41.161738,7.96191e-07
ngc6496_ejected,10.9,0.749826905,0.269895212,14.531627,19.316478,7.91592e-07
ngc4372_ejected,4.6,1.583818054,0.592473642,19.413537,18.130752,7.91481e-07
ngc6362_ejected,7.2,2.24127805,0.537802062,42.099917,41.406993,7.90971e-07
ngc6352_ejected,5.3,0.967614704,0.446825936,16.126379,11.841216,7.88738e-07
IC1276_ejected,8.9,0.991617018,0.371561734,19.114204,20.374029,7.88013e-07
ngc288_ejected,8.1,1.659001799,0.630003414,21.359005,21.015563,7.8694e-07
Arp2_ejected,29.0,4.648285677,0.934733161,19.182034,14.492469,7.85177e-07
ngc6362_ejected,7.2,4.812624286,0.90666892,19.16281,16.454779,7.83808e-07
pal_10_ejected,10.6,3.069269726,0.784499883,28.784314,29.30059,7.83428e-07
ngc4372_ejected,4.6,1.851174705,0.690627126,17.991066,15.533088,7.82457e-07
ngc6229_ejected,28.3,0.773789793,0.448544645,17.624722,15.70138,7.78508e-07
ngc6712_ejected,6.4,1.105926245,0.289471495,23.315011,25.15981,7.78042e-07
ngc6723_ejected,8.2,0.924250168,0.38047657,17.135506,16.759758,7.70536e-07
ngc6749_ejected,9.7,2.527942132,0.771217546,23.812458,21.799886,7.70447e-07
ngc6401_ejected,7.2,1.08948498,0.476961545,16.980158,16.624703,7.68997e-07
ngc6809_ejected,5.1,0.895125586,0.051133169,29.435761,18.498763,7.67566e-07
terzan6_ejected,7.1,1.48206883,0.658018179,14.805151,16.187066,7.58542e-07
ngc4372_ejected,4.6,2.230383507,0.765817199,14.16268,16.795435,7.57436e-07
ngc6101_ejected,14.7,1.476515356,0.441678189,41.894275,29.15711,7.55833e-07
ngc6723_ejected,8.2,0.866621789,0.29013497,19.109379,17.177174,7.55619e-07
ngc6342_ejected,8.6,1.141367036,0.552444275,15.601213,15.406393,7.40951e-07
ngc5024_ejected,18.1,0.875559759,0.492216356,14.931137,15.98494,7.39705e-07
ngc6218_ejected,5.4,4.253919961,0.765539907,41.1543,41.676678,7.39125e-07
ngc6642_ejected,7.3,1.48206883,0.658018179,14.805151,16.187066,7.3776e-07
pal_10_ejected,10.6,7.055778355,0.925977262,23.06725,28.714776,7.33168e-07
ngc6558_ejected,8.7,1.141367036,0.552444275,15.601213,15.406393,7.32434e-07
pal_8_ejected,11.7,3.401510588,0.772283887,40.96683,32.269786,7.32077e-07
pal_2_ejected,13.7,0.877814953,0.444300119,16.654918,15.07216,7.31707e-07
ngc5053_ejected,16.0,3.028483487,0.83547521,23.034304,22.380842,7.30478e-07
ngc6342_ejected,8.6,0.961470979,0.399829507,16.272281,18.09041,7.21058e-07
terzan8_ejected,24.8,1.83940037,0.732210707,19.259721,26.570991,7.19995e-07
IC1276_ejected,8.9,2.00329794,0.722545009,14.720108,25.355594,7.16776e-07
